WKT;ID;CODIGO;NOMOFICIAL;ALT_IZQINI;ALT_IZQFIN;ALT_DERINI;ALT_DERFIN;NOMANTER;TIPO_C;LONG;OBSERVA;NOM_MAPA;SENTIDO;COD_SENT;RED_JERARQ;RED_TP;FFCC;TIPO_FFCC;METROBUS
LINESTRING (-58.423786731045624 -34.657342863069459,-58.425334049376552 -34.658048789921914);24779;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;1901;1989;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;162.02;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.425334049376552 -34.658048789921914,-58.425704119916453 -34.658213062417012);24818;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;1991;1999;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;38.51;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.42538252079737 -34.658480577726046,-58.425224547751995 -34.658392216882412,-58.424480516061479 -34.658002467702033);24866;19057;RABANAL, FRANCISCO, INTENDENTE AV.;1902;2000;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;98.24;;AV.INTENDENTE FRANCISCO RABANAL;"DECRECIENTE;-1";VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.425704119916453 -34.658213062417012,-58.426745660027535 -34.658674091435543);24904;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;2001;2099;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;108.31;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.426441136289668 -34.659072745060918,-58.42538252079737 -34.658480577726046);24968;19057;RABANAL, FRANCISCO, INTENDENTE AV.;2002;2100;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;117.18;;AV.INTENDENTE FRANCISCO RABANAL;"DECRECIENTE;-1";VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.426745660027535 -34.658674091435543,-58.427742134086216 -34.65911509804171);24973;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;2101;2199;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;103.62;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.427406548069229 -34.659612902896562,-58.426966870915287 -34.659366852327551,-58.426441136289668 -34.659072745060918);25047;19057;RABANAL, FRANCISCO, INTENDENTE AV.;2102;2200;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;106.87;;AV.INTENDENTE FRANCISCO RABANAL;"DECRECIENTE;-1";VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.427742134086216 -34.65911509804171,-58.429073338990655 -34.659704292064006);25063;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;2201;2299;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;138.43;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.429073338990655 -34.659704292064006,-58.429255697304733 -34.659784978320474,-58.430213845999376 -34.660222221634761);25134;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;2301;2399;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;119.29;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.428619167237855 -34.660291577030868,-58.428424035731794 -34.660182293877348,-58.427406548069229 -34.659612902896562);25158;19057;RABANAL, FRANCISCO, INTENDENTE AV.;2202;2300;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;134.25;;AV.INTENDENTE FRANCISCO RABANAL;"DECRECIENTE;-1";VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.430213845999376 -34.660222221634761,-58.431350020245119 -34.660740702779449);25218;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;2401;2499;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;118.97;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.429676294563706 -34.660883926972993,-58.428619167237855 -34.660291577030868);25246;19057;RABANAL, FRANCISCO, INTENDENTE AV.;2302;2400;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;117.08;;AV.INTENDENTE FRANCISCO RABANAL;"DECRECIENTE;-1";VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.431350020245119 -34.660740702779449,-58.432307253539371 -34.661177577222446,-58.432539043156623 -34.661283060294998);25301;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;2501;2599;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;124.49;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.430737270932696 -34.661479930780551,-58.429866487066491 -34.660990460224284,-58.429676294563706 -34.660883926972993);25324;19057;RABANAL, FRANCISCO, INTENDENTE AV.;2402;2500;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;117.60;;AV.INTENDENTE FRANCISCO RABANAL;"DECRECIENTE;-1";VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.432539043156623 -34.661283060294998,-58.433747426394916 -34.661833227891357);25370;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;2601;2699;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;126.47;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.431806787658537 -34.662070575202755,-58.430972543706908 -34.661612108631765,-58.430737270932696 -34.661479930780551);25406;19057;RABANAL, FRANCISCO, INTENDENTE AV.;2502;2600;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;117.92;;AV.INTENDENTE FRANCISCO RABANAL;"DECRECIENTE;-1";VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.433747426394916 -34.661833227891357,-58.43486830562378 -34.662343503248614);25427;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;2701;2799;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;117.30;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.433080856418961 -34.662719571547072,-58.432849051634442 -34.662643315695519,-58.431806787658537 -34.662070575202755);25485;19057;RABANAL, FRANCISCO, INTENDENTE AV.;2602;2700;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;137.60;;AV.INTENDENTE FRANCISCO RABANAL;"DECRECIENTE;-1";VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.43486830562378 -34.662343503248614,-58.4350435161261 -34.662423334090612,-58.436135178488101 -34.662927252919005);25508;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;2801;2899;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;132.96;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.434285542551756 -34.663435300789253,-58.433080856418961 -34.662719571547072);25555;19057;RABANAL, FRANCISCO, INTENDENTE AV.;2702;2800;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;136.00;;AV.INTENDENTE FRANCISCO RABANAL;"DECRECIENTE;-1";VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.436135178488101 -34.662927252919005,-58.437670004826849 -34.663635766465518);25582;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;2901;2999;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;161.15;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.435155452704883 -34.663887625695772,-58.434285542551756 -34.663435300789253);25605;19057;RABANAL, FRANCISCO, INTENDENTE AV.;2802;2900;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;94.21;;AV.INTENDENTE FRANCISCO RABANAL;"DECRECIENTE;-1";VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.437670004826849 -34.663635766465518,-58.438251984402761 -34.663904413160672);25608;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;3001;3049;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;61.10;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.435266495339278 -34.663938426792647,-58.435155452704883 -34.663887625695772);25609;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;11.63;;AV.INTENDENTE FRANCISCO RABANAL;"DECRECIENTE;-1";VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.438251984402761 -34.663904413160672,-58.438502572511005 -34.664193203574797);25638;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;3051;3099;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;39.42;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.436573800962272 -34.664507321283445,-58.436358954761793 -34.664414737277056,-58.435266495339278 -34.663938426792647);25670;19057;RABANAL, FRANCISCO, INTENDENTE AV.;2902;3000;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;135.43;;AV.INTENDENTE FRANCISCO RABANAL;"DECRECIENTE;-1";VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.438502572511005 -34.664193203574797,-58.438681845005661 -34.664399934902775,-58.439155087321438 -34.664923140297688,-58.439321666079536 -34.665118952414126);25736;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;3101;3199;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;127.22;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.438840664472146 -34.665490559630157,-58.437807663134883 -34.665039143457136,-58.436573800962272 -34.664507321283445);25782;19057;RABANAL, FRANCISCO, INTENDENTE AV.;3002;3200;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;234.67;;AV.INTENDENTE FRANCISCO RABANAL;"DECRECIENTE;-1";VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.439932428502864 -34.666165505276375,-58.439800688094699 -34.6660406884426,-58.439663744651277 -34.665930518771106,-58.439473871615498 -34.665815550007707,-58.439225448983912 -34.665677047912681,-58.438840664472146 -34.665490559630157);25853;19057;RABANAL, FRANCISCO, INTENDENTE AV.;3202;3300;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;125.82;;AV.INTENDENTE FRANCISCO RABANAL;"DECRECIENTE;-1";VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.440024373144006 -34.66625700379678,-58.439932428502864 -34.666165505276375);25868;19057;ROCA, CNEL. AV.;0;0;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;13.19;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.440155184739545 -34.666037233288023,-58.440356881283392 -34.666248050855828,-58.440947088700639 -34.666773101556174);25898;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;3301;3399;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;109.30;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.44112305407274 -34.667287442651997,-58.440864167358548 -34.667045277272877,-58.440202127701014 -34.666433802140638,-58.440024373144006 -34.66625700379678);25942;19057;ROCA, CNEL. AV.;3302;3450;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;152.35;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.442364151932821 -34.668494660629506,-58.44143665157516 -34.66758081560404,-58.44112305407274 -34.667287442651997);26032;19057;ROCA, CNEL. AV.;3452;3670;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;175.72;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.442998060905005 -34.669250207670864,-58.44253377300106 -34.668715326350849,-58.442364151932821 -34.668494660629506);26085;19057;ROCA, CNEL. AV.;3672;3700;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;102.02;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.443509092013358 -34.669128853510784,-58.444696843986215 -34.670580224392978);26180;19057;ROCA, CNEL. AV.;0;0;3701;3799;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;194.36;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.444284738653401 -34.67081960585692,-58.443896318133014 -34.670347914232963,-58.443064613922594 -34.669329516320282,-58.442998060905005 -34.669250207670864);26200;19057;ROCA, CNEL. AV.;3702;3800;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;210.28;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.445870262992457 -34.672404946907527,-58.445923324930838 -34.672489393770128,-58.446450294389493 -34.673357868328637,-58.447173790921518 -34.674531937039646);28835;19057;ROCA, CNEL. AV.;0;0;3941;4099;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;264.48;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.446899640219023 -34.674555001008507,-58.446052067982485 -34.673206472586173,-58.445578702544111 -34.672541872868912);28837;19057;ROCA, CNEL. AV.;3942;4100;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;254.11;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.447173790921518 -34.674531937039646,-58.447622987567271 -34.67523349056728,-58.448210497082009 -34.676215629511468,-58.448296997764437 -34.676355643376731);26544;19057;ROCA, CNEL. AV.;0;0;4101;4299;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;227.01;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.448054115432946 -34.676443222330938,-58.447501028918118 -34.675550878028304,-58.446899640219023 -34.674555001008507);26550;19057;ROCA, CNEL. AV.;4102;4300;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;234.68;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.449580089679351 -34.679393094455769,-58.449487176556815 -34.679234865890393,-58.449166738246959 -34.678625449070921,-58.449030165535198 -34.67813281564986,-58.448719113030577 -34.677517553376362,-58.448092380249058 -34.67650498907814,-58.448054115432946 -34.676443222330938);28824;19057;ROCA, CNEL. AV.;4322;4500;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;357.11;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.450318861798095 -34.6804284340257,-58.449997270040406 -34.680045011005262);26797;19057;ROCA, CNEL. AV.;0;0;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;51.75;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.451141863351118 -34.680537793991398,-58.451373281569886 -34.680753263030553,-58.451731121758108 -34.681079360265954);28959;19057;ROCA, CNEL. AV.;0;0;4601;4699;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;80.78;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.451731121758108 -34.681079360265954,-58.451791557580684 -34.681134930460431);26843;19057;ROCA, CNEL. AV.;0;0;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;8.29;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.451791557580684 -34.681134930460431,-58.452171733975597 -34.68148469094173);26866;19057;ROCA, CNEL. AV.;0;0;4701;4799;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;52.15;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.452171733975597 -34.68148469094173,-58.452657955271469 -34.681931926215974);26889;19057;ROCA, CNEL. AV.;0;0;4881;4899;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;66.69;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.455423395676227 -34.684475847445896,-58.456226439726379 -34.68518471286859);27043;19057;ROCA, CNEL. AV.;0;0;5201;5349;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;107.70;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.455855833622564 -34.685194270319776,-58.455074534274118 -34.684467023087393);27045;19057;ROCA, CNEL. AV.;5202;5350;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;107.86;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.456226439726379 -34.68518471286859,-58.456312714053404 -34.685238873668936);27047;19057;ROCA, CNEL. AV.;0;0;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;9.93;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.456498945590198 -34.685931998717933,-58.455855833622564 -34.685194270319776);27081;19057;ROCA, CNEL. AV.;5352;5450;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;100.85;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.456912326524339 -34.685676948071055,-58.457000264829482 -34.68574441300786,-58.457507679506328 -34.686209024403233);28718;19057;ROCA, CNEL. AV.;0;0;5451;5499;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;153.83;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.457507679506328 -34.686209024403233,-58.457774347208577 -34.686454534364337);27110;19057;ROCA, CNEL. AV.;0;0;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;36.59;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.457774347208577 -34.686454534364337,-58.458288163894835 -34.686936819197186,-58.45838322007387 -34.687045064642582);27141;19057;ROCA, CNEL. AV.;0;0;5501;5599;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;86.10;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.457993323299824 -34.687310267852226,-58.457165092630476 -34.686605286508012,-58.456498945590198 -34.685931998717933);27150;19057;ROCA, CNEL. AV.;5452;5600;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;205.44;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.45838322007387 -34.687045064642582,-58.45849720256286 -34.687174860479807,-58.45861851580495 -34.687340431960344,-58.458776914942732 -34.687542695535697,-58.459006504550118 -34.687762285435063,-58.459461936847696 -34.688180406972577);27189;19057;ROCA, CNEL. AV.;0;0;5601;5699;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;160.56;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.459204111080247 -34.688277585267947,-58.458556602413424 -34.687668606755999,-58.457993323299824 -34.687310267852226);27196;19057;ROCA, CNEL. AV.;5602;5700;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;155.06;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.459461936847696 -34.688180406972577,-58.460078082137883 -34.688746139488615);27218;19057;ROCA, CNEL. AV.;0;0;5701;5799;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;84.42;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.46002376306302 -34.689027201323015,-58.459204111080247 -34.688277585267947);27233;19057;ROCA, CNEL. AV.;5702;5800;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;112.06;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.460078082137883 -34.688746139488615,-58.460641461287679 -34.68926334568139);27240;19057;ROCA, CNEL. AV.;0;0;5801;5829;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;77.18;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.460641461287679 -34.68926334568139,-58.461002017390491 -34.689594344987114);27256;19057;ROCA, CNEL. AV.;0;0;5831;5849;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;49.39;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.460783152181371 -34.689721739118006,-58.46002376306302 -34.689027201323015);27261;19057;ROCA, CNEL. AV.;5802;5850;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;103.82;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.461593709834311 -34.690463034239997,-58.460783152181371 -34.689721739118006);27282;19057;ROCA, CNEL. AV.;5852;5900;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;110.81;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.461002017390491 -34.689594344987114,-58.462037236037645 -34.690544729518798);27285;19057;ROCA, CNEL. AV.;0;0;5851;5899;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;141.82;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.462313222927712 -34.691124814724915,-58.461593709834311 -34.690463034239997);27299;19057;ROCA, CNEL. AV.;5902;6000;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;98.67;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
